,Asset 1/Asset 2 inst_corr,Asset 1/Asset 2 hist_corr
0,-1.0979497350646623,
1,-1.0979497350646623,
2,-0.43869614354316777,
3,-0.2713000315838184,
4,-0.2713000315838184,
5,-0.1725166391102391,
6,-0.5886195415314567,
7,-0.5886195415314567,
8,-0.5250354297826232,
9,-0.27013144708064285,
10,-0.23164706051261874,
11,-0.43770298756875053,
12,-0.43770298756875053,
13,0.0731307267843851,
14,-0.027564487947537433,
15,0.10755923220220515,
16,-0.5912336389669932,
17,-0.6582882154479289,
18,-0.5122804232280905,
19,-0.5122804232280905,
20,-0.21134795226644917,
21,-0.21134795226644917,
22,-0.21134795226644917,-0.6040175735760626
23,-0.37403911992484723,-0.5890302033618054
24,-0.8379791691052172,-0.5967322548971552
25,-0.8379791691052172,-0.625249721676009
26,-0.8379791691052172,-0.6032735552098825
27,-0.8379791691052172,-0.6088716356869458
28,-0.8379791691052172,-0.5797055490280101
29,-0.5372980541496319,-0.5902413068088717
30,-0.5372980541496319,-0.6066749245756747
31,-0.87124924036184,-0.6164559144474586
32,-0.27017302875229626,-0.6109669840097647
33,-0.4853496465346009,-0.5161439485094412
34,-0.4573796560136603,-0.41495425541307557
35,-0.6192638640715087,-0.479802279007559
36,-0.229169681195151,-0.47753077143463607
37,-0.6098201360757644,-0.5590675494641507
38,-0.6098201360757644,-0.60425477717983
39,-0.6098201360757644,-0.5872445645395575
40,-0.6098201360757644,-0.5753340863772034
41,-0.9682729218825125,-0.5317619539770613
42,-0.9682729218825125,-0.5556441979755787
43,-0.2308484674497024,-0.48529561002096855
44,-0.2308484674497024,-0.5327001892979856
45,-0.2308484674497024,-0.5467895617669941
46,-0.2308484674497024,-0.5481808550856825
47,-0.2308484674497024,-0.4988120037272576
48,-0.2308484674497024,-0.4771429407981348
49,-0.4857445795545755,-0.4699144739841132
50,-0.4857445795545755,-0.5112031870251222
51,-0.45352798243702874,-0.5147410631821169
52,-0.45352798243702874,-0.5148940017405876
53,-0.4755930566914157,-0.5007972775013669
54,-0.8801673388599535,-0.5760750448280736
55,-0.697680576932882,-0.6007857787831412
56,-0.697680576932882,-0.6356550047122069
57,-0.36484999038374016,-0.6115060785814339
58,0.3211936381979749,-0.6264797697892732
59,-0.5205095993135863,-0.6113216591282451
60,-0.5205095993135863,-0.5803631064255788
61,-0.16026644060037096,-0.557007751241963
62,-0.9633853784789823,-0.6201209927416381
63,-0.30928094631109493,-0.6257520814842312
64,-0.30928094631109493,-0.6356141417855338
