,inst_vol,hist_vol,ewma_vol,garch_vol
0,0.43820806706343907,,,
1,0.7901227450019525,,0.12768613850889182,54.12357063914859
2,0.9108904563478113,,55.11052482620688,48.486090729207405
3,0.5998466992402016,,57.6554266316302,63.98353670665896
4,0.3707717511257679,,62.04665236351422,78.28125696841305
5,0.4516164673937327,,61.17039290885133,65.69568889895852
6,0.4483225978247744,,59.43577274434697,54.86490460349207
7,0.4196788338042264,,59.1389194478245,55.683513202246395
8,0.4262501739033415,,58.14200483421875,52.92251231041576
9,0.24768967421744834,,57.12958727068093,51.28310935488097
10,0.45090523814141115,,56.54196166927361,52.07736415169858
11,0.679499186450828,,54.83795614128473,46.89601988056876
12,0.5188838154657744,,53.20350428219339,44.30902694767573
13,0.1419125826054039,,56.09033799132587,63.64847939723752
14,0.6546327554379257,,54.67210389057426,54.27684837034859
15,1.0362561035197864,,53.00679977739641,47.926109884401455
16,0.70276364499759,,51.3926941009463,44.658903515533964
17,0.23941121314535174,,61.85341540648588,88.48139562326574
18,0.5132852107467514,,59.96942815182522,67.62790692632274
19,0.5561065581864247,,58.24505123566376,55.71420893474313
20,0.43462254592571614,,57.81109609376907,55.13594491799123
21,0.21292980000658054,58.656211250191184,58.20954048899256,58.92594144303697
22,0.1988005754049394,58.55415448397614,57.10080951525234,53.55474684631434
23,0.1711007199122772,55.53981874903282,55.39391899656878,47.74741112339685
24,0.33302629626884106,49.22879427618359,53.73661824483852,44.76388738171691
25,0.4185630447927689,49.04764326273438,52.17984789922989,43.48703389701619
26,0.2986146735338966,50.13938875902887,51.038677115321065,44.94534009780885
27,0.14652399930280297,49.04669027038802,51.48964549773937,52.47374710171678
28,0.16099901148907664,48.085847436803256,50.03692207651053,47.4786011001469
29,0.1075276459653985,46.93904365831809,48.571696183501956,44.765449597251575
30,0.125775839559572,46.27338979785699,47.17520214076043,43.46215394189193
31,0.08957129837631357,46.18343681650756,45.74915111891946,42.54891772075877
32,0.23199568348731275,46.204697004047205,44.362933246373416,42.065334636874205
33,0.3677747747942699,40.419814330691324,43.013368269281706,41.81852369891645
34,0.28009106733891326,41.37136639475257,41.79016470708148,42.04332208351544
35,0.17627171282035792,41.2585203599539,42.61657442242218,50.116512478979146
36,0.182169379906145,41.655963857621906,41.44254249654253,46.216450011987995
37,0.16982641891842543,27.78169093115211,40.33857560068762,44.52123804739429
38,0.1795569664251485,28.020844711503745,39.30125797759988,43.69681339260913
39,0.22838098572892354,28.274965397518308,38.19810945751286,43.01321679603825
40,0.14987318133301325,26.920069524066136,37.15399798901501,42.78471970941961
41,0.2121119868246554,21.81779738458414,36.705105716266594,44.60456691342817
42,0.20182893793543152,20.952510594233996,35.608587876438406,43.08485901375752
43,0.4952773911867093,21.159641435572574,34.523990866449616,42.30070001940439
44,0.8413572422918971,20.865508174538622,34.12463200725638,44.113103290888795
45,0.6076933206065844,34.50494616331443,33.16685986943088,43.03210344738116
46,0.1221707701702809,33.81053884495662,43.126016287306044,74.41654680752544
47,0.24036502262278084,31.491062652197694,41.81284233000851,59.20328075124306
48,0.11832533567758671,31.67142864487869,40.56019755305948,50.668324439620896
49,0.16956207977476692,31.570225485706217,39.65665260516349,47.229337040995105
50,0.10706644593789764,31.58222959779109,38.4488565020611,44.311046753160355
51,0.1851690924542768,31.593176706913773,37.397003927673886,43.29724507424033
52,0.12070703326679931,31.593985868718296,36.33225745258931,42.643616999046166
53,0.42542256607465445,31.602898076079928,35.22649535433641,42.08821935971731
54,0.7167125325295581,31.786793629035024,34.15439548494704,41.83628704741569
55,0.5478129209283354,36.171538516428804,33.35393257435511,42.62993492295653
56,0.2103138754435496,35.90251798319725,40.328718822903234,66.43908561653845
57,0.30560514117517995,35.947787521610614,39.17419597482226,54.87264300379919
58,0.2831436494080389,36.13670497687703,38.24219209743341,49.22897421752516
59,0.6476838277607464,36.20032393539368,37.43516692757035,46.535222168909804
60,0.9859816890599761,37.390710845930705,36.551725772520086,44.98653381845506
61,0.7383506337402187,48.459508901302705,37.538734148876706,50.734390600101996
62,0.23045879705815692,48.65195712421481,49.25615688528796,83.78408732895633
63,0.23186044057163466,48.84398732821458,48.21084813629323,66.34714988906049
64,0.11206855687791388,48.34005446837102,46.87635832944911,55.01626092716584
65,0.15060903427623573,48.23927188373162,45.4599922533191,48.35211869106395
66,0.11658806334899809,41.040658013533246,44.076251537952245,44.87308944478977
67,0.1794326918055242,41.04048899793567,42.734039420882176,43.15463765977591
68,0.33892962730435067,41.095724360402954,41.432719243468156,42.329796544115155
69,0.45089611011039465,41.72748411333364,40.24422618307278,42.21409965935561
70,0.31444621898176944,43.33501917402784,40.14572755864949,46.27208373909145
71,0.11371139830373482,43.21586526085539,41.03518728874843,51.958707867936226
72,0.15319829584036745,43.13166615727261,39.78513292214683,46.715619503584975
73,0.2033499652777225,43.17990369329488,38.573155702412244,44.05896244737596
74,0.1809853720978663,43.384778108857944,37.43790289851066,42.88928971158339
75,0.15107447449500147,43.35323165489297,36.70470531202297,43.851526916159266
76,0.13339433111299723,37.63821342918375,35.63443766584182,42.810548253569145
77,0.08806248497807473,37.52623515626243,34.95095527323738,43.53954448941166
78,0.11542243094103702,37.19290216045307,33.887582366612,42.51403612931571
79,0.17774650319141266,37.04347069287001,32.86864125718162,42.05828721269764
80,0.26671367196633017,36.89996877021203,31.88484844169741,41.8924740473802
81,0.20521776665845654,35.73917427084769,31.049966268252955,42.239938593096475
82,0.12550594182765473,19.667157877167824,31.10579701253233,45.19454871939764
83,0.1435952524543921,18.76632128718161,30.30304345616615,43.712972562802044
84,0.1590328074739707,18.64201162469436,29.37989135099101,42.59747737795051
85,0.17298803042197552,18.604091507077168,28.64410009397977,42.60305359859071
86,0.17156306531470292,19.52935955040337,27.784681870574072,42.124266801161966
87,0.0974001994695906,19.56406226735412,27.657786015449346,43.79455276226801
88,0.16967737525016743,19.564828530959467,26.842668646327517,42.692605789602
89,0.1854758103002474,19.522852090443426,26.028788979891104,42.13089614716009
90,0.24957917734335672,18.451459826556576,25.316112580961136,42.02894989892674
91,0.3055146225703447,14.1908872249719,25.378681462837214,43.86872510753864
92,0.3191310475414896,16.486304011913678,24.648670308605592,42.80903522378931
93,0.16821506938411937,16.643793423259673,25.582372516007588,46.54031593235202
94,0.34336120962232863,16.65443737248486,24.919700017110202,44.22574500051274
95,0.2300491551366751,15.91846320332421,24.250827327626677,43.10810149020889
96,0.8468191430132014,15.847128486078397,23.51221849259473,42.31106671200598
97,1.7599106399025035,15.467617354271582,22.81050937381311,41.953370177286274
98,1.4488662670071664,56.52326409069842,22.524232079242616,42.80851160467709
99,0.3687779954585393,56.44112485078009,65.29540330330862,137.37322020309648
100,0.47062639188352695,56.89625119672468,63.655175769737546,99.6443787241438
101,0.30045446068368864,57.04520545727848,61.890395545121045,75.11175618479538
102,0.38929586119247533,56.959822835636864,60.56222079087893,62.189429159274844
