,Asset 1/Asset 2 inst_corr,Asset 1/Asset 2 hist_corr
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,0.2350384721502341
23,,0.23074310774308837
24,,0.2654539985677535
25,,0.19844069432421974
26,,0.31293056085284227
27,,0.2954197084246979
28,,0.28789162015580894
29,,0.288408746889965
30,,0.2716832391736898
31,,0.39470153531125923
32,,0.19189178127815437
33,,0.2169819155269812
34,,0.010255533160933722
35,,0.05712035551910877
36,,0.08774264068686086
37,,-0.09990987942951719
38,,-0.24214427382819548
39,,-0.2058652692339007
40,,-0.3213207193535869
41,,-0.31042136392227787
42,,-0.3620068631826717
43,,-0.6309241409716301
44,,-0.22045147621224676
45,,-0.20105180691496766
46,,-0.17176702428702534
47,,-0.1786084380912797
48,,-0.17400768068717523
49,,-0.16808482383934503
50,,-0.1647868498988889
51,,-0.20931677462242493
52,,-0.2634493495595048
53,,-0.28052797758303594
54,,-0.29117128274544907
55,,-0.311245603370227
56,,-0.31204289870478946
57,,-0.32489805236898317
58,,-0.3179956014506049
59,,-0.2767678089372765
60,,-0.2542330428179753
61,,-0.2604996866545841
62,,-0.2685359541104077
63,,-0.3473254778091994
64,,-0.3373121052008404
65,,-0.1175262332090768
66,,-0.45095305265307867
67,,-0.5572204177130496
68,,-0.6442761292028656
69,,-0.6453777399731985
70,,-0.6007092793118608
71,,-0.6113932224960417
72,,-0.5242985422737362
73,,-0.49469117118231126
74,,-0.3686456542823492
75,,-0.4831707970488673
76,,-0.4665279146360097
77,,-0.4432043757276968
78,,-0.4352267871391351
79,,-0.44840804170929494
80,,-0.47891675484131385
81,,-0.4485165414157114
82,,-0.4547405106704778
83,,-0.45033768278253344
84,,-0.43027441969977454
85,,-0.3852802997675175
86,,-0.395111703017831
87,,-0.417328697666467
88,,-0.39332546331224283
89,,-0.4492908787771523
90,,-0.43747916526552605
91,,-0.3736697131019543
92,,-0.3630602462056838
93,,-0.3547186917040846
94,,-0.3454933843770987
95,,-0.3416425695213557
96,,-0.3679434285651671
97,,-0.3271658900301492
98,,-0.35711790213137734
99,,-0.3732843060076274
100,,-0.30056379806651257
101,,-0.2813783855396849
102,,-0.3304389223564826
103,,-0.3194881262606956
104,,-0.2916675821061825
105,,-0.27951554674926826
106,,-0.28451155691535357
107,,-0.26367884706085726
108,,-0.24782063698543413
109,,-0.22506493680471137
110,,-0.24863395007518013
111,,-0.31516566217122644
112,,-0.4514103095661665
113,,-0.5201266014642764
114,,-0.4952698093314934
115,,-0.5548696774677372
116,,-0.5755803250955697
117,,-0.5768679903102917
118,,-0.4826917600072962
119,,-0.40703832941726503
120,,-0.4059847697106555
121,,-0.4257888380624755
122,,-0.36822145878895496
123,,-0.3639190553005886
124,,-0.38838254239129355
125,,-0.432538562285995
126,,-0.4195719424387778
127,,-0.41063977241792043
128,,-0.44324988075163513
129,,-0.3663452458558601
130,,-0.3784616759009207
131,,-0.3111142442084219
132,,-0.34924537382059884
133,,-0.3120656151482531
134,,-0.15839319668084414
135,,-0.15883215940373463
136,,-0.16618417855080977
137,,-0.13956502627325781
138,,-0.13501273829010096
139,,-0.13907941694728984
140,,-0.141468665819845
141,,-0.17720316313804296
142,,-0.1806135493185261
143,,-0.18752501000182079
144,,-0.20747988996797997
145,,-0.21219444073764623
146,,-0.18179378824846784
147,,-0.18622285668681088
148,,-0.23192463516019668
149,,-0.24877745719444969
150,,-0.29715692143837535
151,,-0.5662456209684574
152,,-0.5790176773257382
153,,-0.48025609295277133
154,,-0.4468999380973848
155,,-0.44150573403574667
156,,-0.2696151320593885
157,,-0.2331866456996693
158,,-0.2511488071435185
159,,-0.2621097053356243
160,,-0.2826175268923345
161,,-0.3772440483392052
162,,-0.3880797518016925
163,,-0.3956317452797578
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,-0.11521257017400276
188,,0.09562264425870011
189,,0.11555387917809927
190,,-0.03761947252498462
191,,-0.052168321717717965
192,,-0.0342715946165601
193,,-0.03783564736599344
194,,-0.09721071216060703
195,,-0.11643962737534219
196,,-0.17236516976659735
197,,-0.5608976701447668
198,,-0.5793627144901993
199,,-0.4644538886448526
200,,-0.42427773943755787
201,,-0.3467769678641751
202,,-0.36348789532057524
203,,-0.34531259936598785
204,,-0.32523463701701516
205,,-0.3582460257654235
206,,-0.34415020261507334
207,,-0.2912088501636711
208,,-0.28033197158454404
209,,-0.17121468109158394
210,,-0.18355035549612086
211,,-0.16386739078880203
212,,-0.006842377558609823
213,,0.0195113773943537
214,,0.04576631036558992
215,,-0.12448563510740052
216,,-0.07448454669659463
217,,-0.0484305903750174
218,,-0.05065168592534336
219,,-0.06935980075355934
220,,0.08956477423166351
221,,0.029601437901699168
222,,0.1037503335469349
223,,0.08208078323172474
224,,0.11621478691132853
225,,0.04133350575840339
226,,0.03743902206355103
227,,0.11422322612489415
228,,0.09898087351477287
229,,-0.0461646795279318
230,,-0.025084630714907716
231,,-0.034870731088457764
232,,0.02157496385838823
233,,-0.043213723043465345
234,,-0.07010864256730222
235,,-0.05231654556525905
236,,-0.09113898874654733
237,,0.06471963672413804
238,,0.0699056870131479
239,,0.030950512970768874
240,,0.032022408098663996
241,,0.005517489675086164
