,Asset 1/Asset 2 inst_corr,Asset 1/Asset 2 hist_corr
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,0.1987629562797975
23,,0.22451498183269036
24,,0.23426494847553833
25,,0.22925239673857736
26,,0.24274351722299187
27,,0.24440795694516046
28,,0.23449976693177144
29,,0.17016952089194498
30,,0.2095906440989123
31,,0.2206120333474074
32,,0.18982609633343547
33,,0.1269989068215672
34,,0.0957828872905003
35,,0.1441469835962724
36,,0.1952627581307818
37,,0.014991480860380844
38,,-0.005019326608639159
39,,0.045548661077441474
40,,0.0777695491542245
41,,0.07573945036877801
42,,0.030636080410290714
43,,0.08551305651712708
44,,0.12661570515846854
45,,0.1047120648672525
46,,0.1091423764640058
47,,0.08651252904592228
48,,0.09112207313603068
49,,0.08852418386536731
50,,0.10145985254433558
51,,0.10137526681511405
52,,0.09996924226731958
53,,0.07539749945037665
54,,0.06661881328057048
55,,0.11294398815217727
56,,0.15556061942457675
57,,0.16395445134219586
58,,0.11591650498813992
59,,0.22850253638721724
60,,0.24375727376275186
61,,0.38842954783812256
62,,0.29108504922156997
63,,0.27073734314197506
64,,0.353412275849325
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
