,Asset 1/Asset 2 inst_corr,Asset 1/Asset 2 hist_corr
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,-0.3498022668768181
23,,-0.3455229437879083
24,,-0.3040440576028682
25,,-0.2989486791794859
26,,-0.16857880341311865
27,,-0.2029567661341026
28,,-0.2242868648010105
29,,-0.21923735751236711
30,,-0.14069479477003258
31,,-0.1772372508288829
32,,-0.15451982736684677
33,,-0.03741059490782467
34,,-0.23822558236224145
35,,-0.2789055680068682
36,,-0.312489857389452
37,,-0.3318551489828066
38,,-0.38201097452176447
39,,-0.380353713337232
40,,-0.44731750100142986
41,,-0.4318305888438719
42,,-0.3875907342286513
43,,-0.38592493475286926
44,,-0.4091943516347335
45,,-0.4829356129910265
46,,-0.5019915201275009
47,,-0.5543536814640914
48,,-0.5747027340905702
49,,-0.566156355824183
50,,-0.5449933012400869
51,,-0.49362986985305246
52,,-0.3814279905290186
53,,-0.32131403170133616
54,,-0.3015719733533106
55,,-0.2827939684321258
56,,-0.3300035252698111
57,,-0.34195072069884797
58,,-0.33303283637885367
59,,-0.3523165108421636
60,,-0.399422299792406
61,,-0.40420887159714464
62,,-0.411008111195757
63,,-0.3890758009808962
64,,-0.3871029566244344
65,,-0.37053898019752884
66,,-0.37527407017017933
67,,-0.26984680889394713
68,,-0.2795094962361183
69,,-0.21675358319264523
70,,-0.15822151104529814
71,,-0.12872792368005218
72,,-0.10399508553393616
73,,-0.25082737254201
74,,-0.3177929339777652
75,,-0.382141494450453
76,,-0.40674139052411634
77,,-0.41179459916091005
78,,-0.4088681780024702
79,,-0.43319563360449526
80,,-0.41427800483303506
81,,-0.49426427641564114
82,,-0.45459918438476843
83,,-0.4645296214228143
84,,-0.4730374053752587
85,,-0.5061163997978606
86,,-0.5129605591653434
87,,-0.5016750253456433
88,,-0.6178769983465158
89,,-0.6690064865167749
90,,-0.6948543499113998
91,,-0.6836789640733864
92,,-0.6857757724163316
93,,-0.7483754880039788
94,,-0.708781863139051
95,,-0.7369256835980585
96,,-0.7435523495582982
97,,-0.7594270894317892
98,,-0.7603195492408205
99,,-0.7486039548662684
100,,-0.7435491702923809
101,,-0.757101279832388
102,,-0.7218945482401397
103,,-0.6943364539251742
104,,-0.718329462994033
105,,-0.7114566421591416
106,,-0.683345532891028
107,,-0.6695251439634603
108,,-0.6396184416696682
109,,-0.6459174244744219
110,,-0.5364849378264094
111,,-0.5077961362306121
112,,-0.44199333231911847
113,,-0.48066633933479236
114,,-0.5315119951363898
115,,-0.5249676123799184
116,,-0.5883349473786639
117,,-0.3478487895812387
118,,-0.2668686285080873
119,,-0.13935189212499682
120,,-0.004000090746099192
121,,0.04187089885589514
122,,0.07269511425243395
123,,-0.015180244330192333
